time,flux,flux_err
1.583040000000000092e+01,9.978130572590759861e-01,2.000000000000000042e-03
1.585080000000000133e+01,9.935939826089978943e-01,2.000000000000000042e-03
1.587120000000000175e+01,9.901207718568488803e-01,2.000000000000000042e-03
1.589160000000000039e+01,9.873946957663310986e-01,2.000000000000000042e-03
1.591200000000000081e+01,9.898976057763667624e-01,2.000000000000000042e-03
1.593240000000000123e+01,9.898405408722863452e-01,2.000000000000000042e-03
1.595280000000000165e+01,9.987951223332892647e-01,2.000000000000000042e-03
1.597320000000000029e+01,1.001788426657026720e+00,2.000000000000000042e-03
1.599360000000000070e+01,1.000022890878182968e+00,2.000000000000000042e-03
1.601400000000000290e+01,1.000497574619602092e+00,2.000000000000000042e-03
1.603440000000000154e+01,1.000088424756208294e+00,2.000000000000000042e-03
1.605480000000000018e+01,9.995941720304089007e-01,2.000000000000000042e-03
1.607520000000000238e+01,9.978351456052234614e-01,2.000000000000000042e-03
1.609560000000000102e+01,9.996978962447861106e-01,2.000000000000000042e-03
1.611599999999999966e+01,9.985078034866949892e-01,2.000000000000000042e-03
1.613640000000000185e+01,9.974993689221537396e-01,2.000000000000000042e-03
1.615680000000000049e+01,1.001022443629095093e+00,2.000000000000000042e-03
1.617720000000000269e+01,1.000782529319866443e+00,2.000000000000000042e-03
1.619760000000000133e+01,9.964265849772638850e-01,2.000000000000000042e-03
1.621799999999999997e+01,9.997546307250096964e-01,2.000000000000000042e-03
1.623840000000000217e+01,1.001991402771799766e+00,2.000000000000000042e-03
1.625880000000000081e+01,1.002118447477792662e+00,2.000000000000000042e-03
1.627919999999999945e+01,1.002051673685770528e+00,2.000000000000000042e-03
1.629960000000000164e+01,1.000077826413802828e+00,2.000000000000000042e-03
1.632000000000000028e+01,9.983099093440617189e-01,2.000000000000000042e-03
1.634040000000000248e+01,9.978326023452839255e-01,2.000000000000000042e-03
1.636080000000000112e+01,1.000689209809500824e+00,2.000000000000000042e-03
1.638119999999999976e+01,1.000758560068730318e+00,2.000000000000000042e-03
1.640160000000000196e+01,1.002574662223210122e+00,2.000000000000000042e-03
1.642200000000000060e+01,1.002199959300684062e+00,2.000000000000000042e-03
1.644240000000000279e+01,9.997355426869376505e-01,2.000000000000000042e-03
1.646280000000000143e+01,9.975115882422782576e-01,2.000000000000000042e-03
1.648320000000000007e+01,9.993617868059782028e-01,2.000000000000000042e-03
1.650360000000000227e+01,1.000434462389621082e+00,2.000000000000000042e-03
1.652400000000000091e+01,9.995958335092212099e-01,2.000000000000000042e-03
1.654439999999999955e+01,9.988442117838446377e-01,2.000000000000000042e-03
1.656480000000000175e+01,1.000505769629939756e+00,2.000000000000000042e-03
1.658520000000000039e+01,9.989920845171788022e-01,2.000000000000000042e-03
1.660560000000000258e+01,9.987438678325492036e-01,2.000000000000000042e-03
1.662600000000000122e+01,1.000622905668606899e+00,2.000000000000000042e-03
1.664639999999999986e+01,9.991960148397416308e-01,2.000000000000000042e-03
1.666680000000000206e+01,1.000488208777956745e+00,2.000000000000000042e-03
1.668720000000000070e+01,1.000546408045704272e+00,2.000000000000000042e-03
1.670760000000000289e+01,9.977211419978168072e-01,2.000000000000000042e-03
1.672800000000000153e+01,9.990375177522691219e-01,2.000000000000000042e-03
1.674840000000000018e+01,1.002875553879832848e+00,2.000000000000000042e-03
1.676880000000000237e+01,9.976758409745314360e-01,2.000000000000000042e-03
1.678920000000000101e+01,9.957666911020589540e-01,2.000000000000000042e-03
1.680959999999999965e+01,9.962763096935149942e-01,2.000000000000000042e-03
1.683000000000000185e+01,1.000058219893153355e+00,2.000000000000000042e-03
1.685040000000000049e+01,1.000061834556065454e+00,2.000000000000000042e-03
1.687080000000000268e+01,9.997647782891497803e-01,2.000000000000000042e-03
1.689120000000000132e+01,1.002428379657857027e+00,2.000000000000000042e-03
1.691159999999999997e+01,9.946543311337940896e-01,2.000000000000000042e-03
1.693200000000000216e+01,1.000791867748861641e+00,2.000000000000000042e-03
1.695240000000000080e+01,1.003122876403607089e+00,2.000000000000000042e-03
1.697279999999999944e+01,9.977444384702165436e-01,2.000000000000000042e-03
1.699320000000000164e+01,9.992403869764202584e-01,2.000000000000000042e-03
1.701360000000000028e+01,9.984942161655427917e-01,2.000000000000000042e-03
1.703400000000000247e+01,9.982113079078449580e-01,2.000000000000000042e-03
1.705440000000000111e+01,9.993474759899538817e-01,2.000000000000000042e-03
1.707479999999999976e+01,1.002854970567369053e+00,2.000000000000000042e-03
1.709520000000000195e+01,1.003674773350974991e+00,2.000000000000000042e-03
1.711560000000000059e+01,9.993281215499196790e-01,2.000000000000000042e-03
1.713600000000000279e+01,1.003810120428128894e+00,2.000000000000000042e-03
1.715640000000000143e+01,1.000071152953969200e+00,2.000000000000000042e-03
1.717680000000000007e+01,1.003507382053402175e+00,2.000000000000000042e-03
1.719720000000000226e+01,9.998134027006929658e-01,2.000000000000000042e-03
1.721760000000000090e+01,1.000262115652092332e+00,2.000000000000000042e-03
1.723799999999999955e+01,1.000730948945285581e+00,2.000000000000000042e-03
1.725840000000000174e+01,1.006357707358735087e+00,2.000000000000000042e-03
1.727880000000000038e+01,1.001702571149689636e+00,2.000000000000000042e-03
1.729920000000000258e+01,9.985854709400970863e-01,2.000000000000000042e-03
1.731960000000000122e+01,1.001937995740551646e+00,2.000000000000000042e-03
1.733999999999999986e+01,9.992763349258313443e-01,2.000000000000000042e-03
1.736040000000000205e+01,9.990204996341975896e-01,2.000000000000000042e-03
1.738080000000000069e+01,1.001817202719784250e+00,2.000000000000000042e-03
1.740120000000000289e+01,1.000062171175542414e+00,2.000000000000000042e-03
1.742160000000000153e+01,1.000557151829023717e+00,2.000000000000000042e-03
1.744200000000000017e+01,1.000027970443730485e+00,2.000000000000000042e-03
1.746240000000000236e+01,1.000673166253210900e+00,2.000000000000000042e-03
1.748280000000000101e+01,1.000849931794872250e+00,2.000000000000000042e-03
1.750319999999999965e+01,9.961260661345892053e-01,2.000000000000000042e-03
1.752360000000000184e+01,1.001333145337219177e+00,2.000000000000000042e-03
1.754400000000000048e+01,9.980359611603394354e-01,2.000000000000000042e-03
1.756440000000000268e+01,9.971154017288811344e-01,2.000000000000000042e-03
1.758480000000000132e+01,9.998831775122826171e-01,2.000000000000000042e-03
1.760519999999999996e+01,1.000167962006628830e+00,2.000000000000000042e-03
1.762560000000000215e+01,9.986129876708554898e-01,2.000000000000000042e-03
1.764600000000000080e+01,1.001662063715335949e+00,2.000000000000000042e-03
1.766640000000000299e+01,9.973156496672581639e-01,2.000000000000000042e-03
1.768680000000000163e+01,9.991861125024549262e-01,2.000000000000000042e-03
1.770720000000000027e+01,9.988302517301339556e-01,2.000000000000000042e-03
1.772760000000000247e+01,9.999068254593213023e-01,2.000000000000000042e-03
1.774800000000000111e+01,1.000557728569294369e+00,2.000000000000000042e-03
1.776839999999999975e+01,9.979842141007528866e-01,2.000000000000000042e-03
1.778880000000000194e+01,1.001448565354912557e+00,2.000000000000000042e-03
1.780920000000000059e+01,1.000126004736669350e+00,2.000000000000000042e-03
1.782960000000000278e+01,9.962161074933761906e-01,2.000000000000000042e-03
1.785000000000000142e+01,9.960828171192059877e-01,2.000000000000000042e-03
1.787040000000000006e+01,9.999753614141413394e-01,2.000000000000000042e-03
1.789080000000000226e+01,9.995580653644272617e-01,2.000000000000000042e-03
1.791120000000000090e+01,9.997931597728507702e-01,2.000000000000000042e-03
1.793159999999999954e+01,9.999440350869395200e-01,2.000000000000000042e-03
1.795200000000000173e+01,1.000451119679020451e+00,2.000000000000000042e-03
1.797240000000000038e+01,1.001895299219696556e+00,2.000000000000000042e-03
1.799280000000000257e+01,9.977777901981649267e-01,2.000000000000000042e-03
1.801320000000000121e+01,9.976560568141984442e-01,2.000000000000000042e-03
1.803359999999999985e+01,9.978133522842251857e-01,2.000000000000000042e-03
1.805400000000000205e+01,9.912445000010027263e-01,2.000000000000000042e-03
1.807440000000000069e+01,9.924898947572928787e-01,2.000000000000000042e-03
1.809480000000000288e+01,9.891373211235209295e-01,2.000000000000000042e-03
1.811520000000000152e+01,9.849966003116806812e-01,2.000000000000000042e-03
1.813560000000000016e+01,9.865920142747792720e-01,2.000000000000000042e-03
1.815600000000000236e+01,9.956672598877428504e-01,2.000000000000000042e-03
1.817640000000000100e+01,9.988845422250095529e-01,2.000000000000000042e-03
1.819679999999999964e+01,9.991832227454905402e-01,2.000000000000000042e-03
1.821720000000000184e+01,1.000077162245961881e+00,2.000000000000000042e-03
1.823760000000000048e+01,9.993765073383551467e-01,2.000000000000000042e-03
1.825800000000000267e+01,1.002098679221086863e+00,2.000000000000000042e-03
1.827840000000000131e+01,9.986479653886373153e-01,2.000000000000000042e-03
1.829879999999999995e+01,9.982753640810488882e-01,2.000000000000000042e-03
1.831920000000000215e+01,1.000957751077040880e+00,2.000000000000000042e-03
1.833960000000000079e+01,9.969287158601477516e-01,2.000000000000000042e-03
1.836000000000000298e+01,1.000779383410639989e+00,2.000000000000000042e-03
1.838040000000000163e+01,1.000205106367452634e+00,2.000000000000000042e-03
1.840080000000000027e+01,9.997051150201636815e-01,2.000000000000000042e-03
1.842120000000000246e+01,1.003176552214298578e+00,2.000000000000000042e-03
1.844160000000000110e+01,9.987555851094105375e-01,2.000000000000000042e-03
1.846199999999999974e+01,1.004120596341048222e+00,2.000000000000000042e-03
1.848240000000000194e+01,9.995491371015438054e-01,2.000000000000000042e-03
1.850280000000000058e+01,9.974459671100595060e-01,2.000000000000000042e-03
1.852320000000000277e+01,1.000139839161989563e+00,2.000000000000000042e-03
1.854360000000000142e+01,9.978475095993624144e-01,2.000000000000000042e-03
1.856400000000000006e+01,9.984964883043729866e-01,2.000000000000000042e-03
1.858440000000000225e+01,1.000794066600031007e+00,2.000000000000000042e-03
1.860480000000000089e+01,1.001111164177300283e+00,2.000000000000000042e-03
1.862520000000000309e+01,9.987556645994914994e-01,2.000000000000000042e-03
1.864560000000000173e+01,1.001974810290092721e+00,2.000000000000000042e-03
1.866600000000000037e+01,1.002315015516042296e+00,2.000000000000000042e-03
1.868640000000000256e+01,1.002872603513126570e+00,2.000000000000000042e-03
1.870680000000000121e+01,1.001058826814251512e+00,2.000000000000000042e-03
1.872719999999999985e+01,1.002726857424171447e+00,2.000000000000000042e-03
1.874760000000000204e+01,9.962384031440518761e-01,2.000000000000000042e-03
1.876800000000000068e+01,9.993641869027430902e-01,2.000000000000000042e-03
1.878840000000000288e+01,9.982659894873531226e-01,2.000000000000000042e-03
1.880880000000000152e+01,1.000238451722254673e+00,2.000000000000000042e-03
1.882920000000000016e+01,9.988571015616065640e-01,2.000000000000000042e-03
1.884960000000000235e+01,9.996676843161005355e-01,2.000000000000000042e-03
1.887000000000000099e+01,1.003764349760408070e+00,2.000000000000000042e-03
1.889039999999999964e+01,9.996605604071592266e-01,2.000000000000000042e-03
1.891080000000000183e+01,1.000827584634380374e+00,2.000000000000000042e-03
1.893120000000000047e+01,9.995354613401514765e-01,2.000000000000000042e-03
1.895160000000000267e+01,1.000151426575913716e+00,2.000000000000000042e-03
1.897200000000000131e+01,1.000012033360872188e+00,2.000000000000000042e-03
1.899239999999999995e+01,1.000896648131946343e+00,2.000000000000000042e-03
1.901280000000000214e+01,1.002330615071094444e+00,2.000000000000000042e-03
1.903320000000000078e+01,1.003294787995206550e+00,2.000000000000000042e-03
1.905360000000000298e+01,1.000619240163818313e+00,2.000000000000000042e-03
1.907400000000000162e+01,1.001179093772071260e+00,2.000000000000000042e-03
1.909440000000000026e+01,9.976982709816288875e-01,2.000000000000000042e-03
1.911480000000000246e+01,9.998242465151687686e-01,2.000000000000000042e-03
1.913520000000000110e+01,1.001880578929767118e+00,2.000000000000000042e-03
1.915559999999999974e+01,1.001731937276834294e+00,2.000000000000000042e-03
1.917600000000000193e+01,1.000423219465590208e+00,2.000000000000000042e-03
1.919640000000000057e+01,1.001772787919135821e+00,2.000000000000000042e-03
1.921680000000000277e+01,1.000981533417987679e+00,2.000000000000000042e-03
1.923720000000000141e+01,1.002400612516518574e+00,2.000000000000000042e-03
1.925760000000000005e+01,1.000578718313914317e+00,2.000000000000000042e-03
1.927800000000000225e+01,9.992886033688579417e-01,2.000000000000000042e-03
1.929840000000000089e+01,1.000671682513865957e+00,2.000000000000000042e-03
1.931880000000000308e+01,9.941388112482943962e-01,2.000000000000000042e-03
1.933920000000000172e+01,1.000765771472770016e+00,2.000000000000000042e-03
1.935960000000000036e+01,9.927031743495704497e-01,2.000000000000000042e-03
1.938000000000000256e+01,9.965530731851891533e-01,2.000000000000000042e-03
1.940040000000000120e+01,1.000903537201881965e+00,2.000000000000000042e-03
1.942079999999999984e+01,1.000955058674533493e+00,2.000000000000000042e-03
1.944120000000000203e+01,9.976751424397201085e-01,2.000000000000000042e-03
1.946160000000000068e+01,9.985757959162421260e-01,2.000000000000000042e-03
1.948200000000000287e+01,1.002741081977228221e+00,2.000000000000000042e-03
1.950240000000000151e+01,9.990319397368546683e-01,2.000000000000000042e-03
1.952280000000000015e+01,1.004485840624806059e+00,2.000000000000000042e-03
1.954320000000000235e+01,9.999961602936473515e-01,2.000000000000000042e-03
1.956360000000000099e+01,1.000816072353762465e+00,2.000000000000000042e-03
1.958400000000000318e+01,1.003233748796997116e+00,2.000000000000000042e-03
1.960440000000000182e+01,1.000262054232386788e+00,2.000000000000000042e-03
1.962480000000000047e+01,9.979953120386183540e-01,2.000000000000000042e-03
1.964520000000000266e+01,9.997805450966114060e-01,2.000000000000000042e-03
1.966560000000000130e+01,9.999287785276198548e-01,2.000000000000000042e-03
1.968599999999999994e+01,9.972705166955968537e-01,2.000000000000000042e-03
1.970640000000000214e+01,9.994883358573183330e-01,2.000000000000000042e-03
1.972680000000000078e+01,9.985156158120050973e-01,2.000000000000000042e-03
1.974720000000000297e+01,1.001848715514374932e+00,2.000000000000000042e-03
1.976760000000000161e+01,1.000069223748370595e+00,2.000000000000000042e-03
1.978800000000000026e+01,9.994344085017048407e-01,2.000000000000000042e-03
1.980840000000000245e+01,9.997876361387548760e-01,2.000000000000000042e-03
1.982880000000000109e+01,1.000446244036812260e+00,2.000000000000000042e-03
1.984919999999999973e+01,1.001233628399379461e+00,2.000000000000000042e-03
1.986960000000000193e+01,9.980005755426611946e-01,2.000000000000000042e-03
1.989000000000000057e+01,9.979168247347574017e-01,2.000000000000000042e-03
1.991040000000000276e+01,1.002209358430805164e+00,2.000000000000000042e-03
1.993080000000000140e+01,9.991753262555905790e-01,2.000000000000000042e-03
1.995120000000000005e+01,9.971663158148063033e-01,2.000000000000000042e-03
1.997160000000000224e+01,1.000887625418766191e+00,2.000000000000000042e-03
1.999200000000000088e+01,1.000926739612065353e+00,2.000000000000000042e-03
2.001240000000000308e+01,9.969385694854865365e-01,2.000000000000000042e-03
2.003280000000000172e+01,1.000458963430927106e+00,2.000000000000000042e-03
2.005320000000000036e+01,1.001471166184856765e+00,2.000000000000000042e-03
2.007360000000000255e+01,1.000748772903412576e+00,2.000000000000000042e-03
2.009400000000000119e+01,1.001263962967522847e+00,2.000000000000000042e-03
2.011439999999999984e+01,9.971914618038184575e-01,2.000000000000000042e-03
2.013480000000000203e+01,1.000662080309992374e+00,2.000000000000000042e-03
2.015520000000000067e+01,9.993947604810591301e-01,2.000000000000000042e-03
2.017560000000000286e+01,9.990344196825506895e-01,2.000000000000000042e-03
2.019600000000000151e+01,1.001741111218839464e+00,2.000000000000000042e-03
2.021640000000000015e+01,1.002958549021348400e+00,2.000000000000000042e-03
2.023680000000000234e+01,1.003588740109200739e+00,2.000000000000000042e-03
2.025720000000000098e+01,9.926296157430117839e-01,2.000000000000000042e-03
2.027760000000000318e+01,9.897805316367396244e-01,2.000000000000000042e-03
2.029800000000000182e+01,9.907054403260526776e-01,2.000000000000000042e-03
2.031840000000000046e+01,9.915336457435685036e-01,2.000000000000000042e-03
2.033880000000000265e+01,9.902423558985988805e-01,2.000000000000000042e-03
2.035920000000000130e+01,9.997281950424904418e-01,2.000000000000000042e-03
2.037959999999999994e+01,1.001647506263752430e+00,2.000000000000000042e-03
2.040000000000000213e+01,9.998814347079481024e-01,2.000000000000000042e-03
2.042040000000000077e+01,9.985414261272527181e-01,2.000000000000000042e-03
2.044080000000000297e+01,9.991710538683282739e-01,2.000000000000000042e-03
2.046120000000000161e+01,1.001267820755467497e+00,2.000000000000000042e-03
2.048160000000000025e+01,1.000005986582399808e+00,2.000000000000000042e-03
2.050200000000000244e+01,1.000680419953736688e+00,2.000000000000000042e-03
2.052240000000000109e+01,1.001340158484404386e+00,2.000000000000000042e-03
2.054279999999999973e+01,9.992503170742047525e-01,2.000000000000000042e-03
2.056320000000000192e+01,1.001512496327259694e+00,2.000000000000000042e-03
2.058360000000000056e+01,1.000757685206916880e+00,2.000000000000000042e-03
2.060400000000000276e+01,9.975303738261770414e-01,2.000000000000000042e-03
2.062440000000000140e+01,1.002884609582372466e+00,2.000000000000000042e-03
2.064480000000000004e+01,9.989985105124861153e-01,2.000000000000000042e-03
2.066520000000000223e+01,9.966898093136296044e-01,2.000000000000000042e-03
2.068560000000000088e+01,9.979099125808273962e-01,2.000000000000000042e-03
2.070600000000000307e+01,9.979579096786433956e-01,2.000000000000000042e-03
2.072640000000000171e+01,1.000104346637314956e+00,2.000000000000000042e-03
2.074680000000000035e+01,9.994522989889075282e-01,2.000000000000000042e-03
2.076720000000000255e+01,9.993263360647187676e-01,2.000000000000000042e-03
2.078760000000000119e+01,1.001239403930964889e+00,2.000000000000000042e-03
2.080799999999999983e+01,1.000679750722385464e+00,2.000000000000000042e-03
2.082840000000000202e+01,1.000632095741288641e+00,2.000000000000000042e-03
2.084880000000000067e+01,1.000819656914657463e+00,2.000000000000000042e-03
2.086920000000000286e+01,1.001232269336004510e+00,2.000000000000000042e-03
2.088960000000000150e+01,9.957840933164451291e-01,2.000000000000000042e-03
2.091000000000000014e+01,9.992711234954710919e-01,2.000000000000000042e-03
2.093040000000000234e+01,9.956395798710210299e-01,2.000000000000000042e-03
2.095080000000000098e+01,1.000072119853595565e+00,2.000000000000000042e-03
2.097120000000000317e+01,9.999907340555512780e-01,2.000000000000000042e-03
2.099160000000000181e+01,1.002091064549579302e+00,2.000000000000000042e-03
2.101200000000000045e+01,1.002375268785442142e+00,2.000000000000000042e-03
2.103240000000000265e+01,1.000405550096504781e+00,2.000000000000000042e-03
2.105280000000000129e+01,9.989992778452061462e-01,2.000000000000000042e-03
2.107319999999999993e+01,1.000970322225091413e+00,2.000000000000000042e-03
2.109360000000000213e+01,9.989441647253514134e-01,2.000000000000000042e-03
2.111400000000000077e+01,9.999972146971133347e-01,2.000000000000000042e-03
2.113440000000000296e+01,1.001972272633921524e+00,2.000000000000000042e-03
2.115480000000000160e+01,9.988844573080211120e-01,2.000000000000000042e-03
2.117520000000000024e+01,1.001611357278485048e+00,2.000000000000000042e-03
2.119560000000000244e+01,1.001354802737384642e+00,2.000000000000000042e-03
2.121600000000000108e+01,9.980904163657383643e-01,2.000000000000000042e-03
2.123640000000000327e+01,1.001947788256434713e+00,2.000000000000000042e-03
2.125680000000000192e+01,1.001397132690742930e+00,2.000000000000000042e-03
2.127720000000000056e+01,1.000203851774745356e+00,2.000000000000000042e-03
2.129760000000000275e+01,9.984753530839447500e-01,2.000000000000000042e-03
2.131800000000000139e+01,9.982815879628488265e-01,2.000000000000000042e-03
2.133840000000000003e+01,9.989246748461939607e-01,2.000000000000000042e-03
2.135880000000000223e+01,1.001085188926583935e+00,2.000000000000000042e-03
2.137920000000000087e+01,9.980887496651972279e-01,2.000000000000000042e-03
2.139960000000000306e+01,1.000875024497239751e+00,2.000000000000000042e-03
2.142000000000000171e+01,9.975164889422432068e-01,2.000000000000000042e-03
2.144040000000000035e+01,9.995918628311223353e-01,2.000000000000000042e-03
2.146080000000000254e+01,1.000219295509148010e+00,2.000000000000000042e-03
2.148120000000000118e+01,1.004890260290117743e+00,2.000000000000000042e-03
2.150159999999999982e+01,9.972453686889592994e-01,2.000000000000000042e-03
2.152200000000000202e+01,1.002944029132980308e+00,2.000000000000000042e-03
2.154240000000000066e+01,1.000299684827974600e+00,2.000000000000000042e-03
2.156280000000000285e+01,1.000822343836031969e+00,2.000000000000000042e-03
2.158320000000000149e+01,1.000236695826776323e+00,2.000000000000000042e-03
2.160360000000000014e+01,1.000889453636390369e+00,2.000000000000000042e-03
2.162400000000000233e+01,9.996926297912759329e-01,2.000000000000000042e-03
2.164440000000000097e+01,1.002908100362915000e+00,2.000000000000000042e-03
2.166480000000000317e+01,9.990870577115505968e-01,2.000000000000000042e-03
2.168520000000000181e+01,1.002264469144358516e+00,2.000000000000000042e-03
2.170560000000000045e+01,9.987112657595739185e-01,2.000000000000000042e-03
2.172600000000000264e+01,9.998794963071974129e-01,2.000000000000000042e-03
2.174640000000000128e+01,9.978560748954196091e-01,2.000000000000000042e-03
2.176679999999999993e+01,1.000910047440695116e+00,2.000000000000000042e-03
2.178720000000000212e+01,1.002890251913853170e+00,2.000000000000000042e-03
2.180760000000000076e+01,9.998452876403582934e-01,2.000000000000000042e-03
2.182800000000000296e+01,9.996062286025921839e-01,2.000000000000000042e-03
2.184840000000000160e+01,9.977707660738641682e-01,2.000000000000000042e-03
2.186880000000000024e+01,9.995414146928953691e-01,2.000000000000000042e-03
2.188920000000000243e+01,9.968144114805569389e-01,2.000000000000000042e-03
2.190960000000000107e+01,9.981742440265622962e-01,2.000000000000000042e-03
2.193000000000000327e+01,1.000453572092218302e+00,2.000000000000000042e-03
2.195040000000000191e+01,1.002638026395482829e+00,2.000000000000000042e-03
2.197080000000000055e+01,1.005618421722459077e+00,2.000000000000000042e-03
2.199120000000000275e+01,9.988268298298581538e-01,2.000000000000000042e-03
2.201160000000000139e+01,1.002870600313290783e+00,2.000000000000000042e-03
2.203200000000000003e+01,1.000487504960803298e+00,2.000000000000000042e-03
2.205240000000000222e+01,9.996975047065072006e-01,2.000000000000000042e-03
2.207280000000000086e+01,1.000865188903452330e+00,2.000000000000000042e-03
2.209320000000000306e+01,1.000123832967359849e+00,2.000000000000000042e-03
2.211360000000000170e+01,1.000220791451224445e+00,2.000000000000000042e-03
2.213400000000000034e+01,9.991833336743466409e-01,2.000000000000000042e-03
2.215440000000000254e+01,9.972037806804022742e-01,2.000000000000000042e-03
2.217480000000000118e+01,9.969127495949557938e-01,2.000000000000000042e-03
2.219519999999999982e+01,1.001306489766562446e+00,2.000000000000000042e-03
2.221560000000000201e+01,9.994465998198285295e-01,2.000000000000000042e-03
2.223600000000000065e+01,9.988078222006876450e-01,2.000000000000000042e-03
2.225640000000000285e+01,1.000017011253446331e+00,2.000000000000000042e-03
2.227680000000000149e+01,1.001589864505831207e+00,2.000000000000000042e-03
2.229720000000000013e+01,1.000360727886052903e+00,2.000000000000000042e-03
2.231760000000000232e+01,9.986878901267181030e-01,2.000000000000000042e-03
2.233800000000000097e+01,1.002452585911297822e+00,2.000000000000000042e-03
2.235840000000000316e+01,1.003158371005963279e+00,2.000000000000000042e-03
2.237880000000000180e+01,1.000989113310645662e+00,2.000000000000000042e-03
2.239920000000000044e+01,1.001947327022688183e+00,2.000000000000000042e-03
2.241960000000000264e+01,1.002483919993627515e+00,2.000000000000000042e-03
2.244000000000000128e+01,1.002260198632808574e+00,2.000000000000000042e-03
2.246039999999999992e+01,9.912281983542252650e-01,2.000000000000000042e-03
2.248080000000000211e+01,9.911966940941497883e-01,2.000000000000000042e-03
2.250120000000000076e+01,9.910393211466930197e-01,2.000000000000000042e-03
2.252160000000000295e+01,9.878053246509058694e-01,2.000000000000000042e-03
2.254200000000000159e+01,9.914014463137191813e-01,2.000000000000000042e-03
2.256240000000000023e+01,9.972883720577468969e-01,2.000000000000000042e-03
2.258280000000000243e+01,9.984108010897498886e-01,2.000000000000000042e-03
2.260320000000000107e+01,1.002607130135616087e+00,2.000000000000000042e-03
2.262360000000000326e+01,1.001680440325388499e+00,2.000000000000000042e-03
2.264400000000000190e+01,1.002974796579371830e+00,2.000000000000000042e-03
2.266440000000000055e+01,9.994566512326253926e-01,2.000000000000000042e-03
2.268480000000000274e+01,9.976955023174464143e-01,2.000000000000000042e-03
2.270520000000000138e+01,9.995191256058593154e-01,2.000000000000000042e-03
2.272560000000000002e+01,1.000204062594481247e+00,2.000000000000000042e-03
2.274600000000000222e+01,1.000157977432680090e+00,2.000000000000000042e-03
2.276640000000000086e+01,1.002267360957513453e+00,2.000000000000000042e-03
2.278680000000000305e+01,9.992774591499931081e-01,2.000000000000000042e-03
2.280720000000000169e+01,1.000704068943605751e+00,2.000000000000000042e-03
2.282760000000000034e+01,9.980227457011308090e-01,2.000000000000000042e-03
2.284800000000000253e+01,1.000900634556087576e+00,2.000000000000000042e-03
2.286840000000000117e+01,1.000006217100371186e+00,2.000000000000000042e-03
2.288880000000000337e+01,9.985003733234310008e-01,2.000000000000000042e-03
2.290920000000000201e+01,9.995283412756502672e-01,2.000000000000000042e-03
2.292960000000000065e+01,9.996316485069695057e-01,2.000000000000000042e-03
2.295000000000000284e+01,9.994596897413258185e-01,2.000000000000000042e-03
2.297040000000000148e+01,1.003542682484535264e+00,2.000000000000000042e-03
2.299080000000000013e+01,9.998031079953841882e-01,2.000000000000000042e-03
2.301120000000000232e+01,9.995122077796453341e-01,2.000000000000000042e-03
2.303160000000000096e+01,9.958050980847796829e-01,2.000000000000000042e-03
2.305200000000000315e+01,9.982115852960410374e-01,2.000000000000000042e-03
2.307240000000000180e+01,9.994738531510872770e-01,2.000000000000000042e-03
2.309280000000000044e+01,9.986282946476466860e-01,2.000000000000000042e-03
2.311320000000000263e+01,1.002763415186755491e+00,2.000000000000000042e-03
2.313360000000000127e+01,9.996701244492075533e-01,2.000000000000000042e-03
2.315399999999999991e+01,1.002576888498636576e+00,2.000000000000000042e-03
2.317440000000000211e+01,1.000123409268100838e+00,2.000000000000000042e-03
2.319480000000000075e+01,1.000074455672843143e+00,2.000000000000000042e-03
2.321520000000000294e+01,9.998224071045750394e-01,2.000000000000000042e-03
2.323560000000000159e+01,1.000007592503243004e+00,2.000000000000000042e-03
2.325600000000000023e+01,1.003437590006099667e+00,2.000000000000000042e-03
2.327640000000000242e+01,9.953607785464975155e-01,2.000000000000000042e-03
2.329680000000000106e+01,9.959969085111226583e-01,2.000000000000000042e-03
2.331720000000000326e+01,9.989136583378878109e-01,2.000000000000000042e-03
2.333760000000000190e+01,1.000029055763875130e+00,2.000000000000000042e-03
2.335800000000000054e+01,1.001380208849528053e+00,2.000000000000000042e-03
2.337840000000000273e+01,1.000946174396055044e+00,2.000000000000000042e-03
2.339880000000000138e+01,9.992315081742388916e-01,2.000000000000000042e-03
2.341920000000000002e+01,1.002038087386483589e+00,2.000000000000000042e-03
2.343960000000000221e+01,1.002060390806305490e+00,2.000000000000000042e-03
2.346000000000000085e+01,1.000368115662543023e+00,2.000000000000000042e-03
2.348040000000000305e+01,1.001925315144973627e+00,2.000000000000000042e-03
2.350080000000000169e+01,1.000545290526864362e+00,2.000000000000000042e-03
2.352120000000000033e+01,9.988770339464342340e-01,2.000000000000000042e-03
2.354160000000000252e+01,1.001395633678000108e+00,2.000000000000000042e-03
2.356200000000000117e+01,1.000221226245157302e+00,2.000000000000000042e-03
2.358240000000000336e+01,1.000002679693508867e+00,2.000000000000000042e-03
2.360280000000000200e+01,1.002945907144379145e+00,2.000000000000000042e-03
2.362320000000000064e+01,9.950982557429198794e-01,2.000000000000000042e-03
2.364360000000000284e+01,9.971646316596808335e-01,2.000000000000000042e-03
2.366400000000000148e+01,9.976258591472512149e-01,2.000000000000000042e-03
2.368440000000000012e+01,9.992734787048623835e-01,2.000000000000000042e-03
2.370480000000000231e+01,9.994907836604679519e-01,2.000000000000000042e-03
2.372520000000000095e+01,9.969853487044538776e-01,2.000000000000000042e-03
